"Date","Origin","Year","Month","DayofMonth","DayOfWeek","DepTime","CRSDepTime","ArrTime","CRSArrTime","UniqueCarrier","ActualElapsedTime","CRSElapsedTime","AirTime","ArrDelay","DepDelay","Dest","Distance","TaxiIn","TaxiOut","Cancelled","Delay","Temp","Humidity","Pressure","Events"
2008-11-10,"LAX",2008,11,10,1,2256,2300,454,458,"UA",238,238,219,-4,-4,"ORD",1745,4,15,0,"in Time",15,69,1016,"no specifiy Event"
2008-11-10,"LAX",2008,11,10,1,1405,1410,2216,2240,"UA",311,330,291,-24,-5,"JFK",2475,5,15,0,"in Time",15,69,1016,"no specifiy Event"
2008-11-10,"LAX",2008,11,10,1,1831,1810,1939,1925,"WN",68,75,57,14,21,"SFO",337,4,7,0,"Delayed",15,69,1016,"no specifiy Event"
2008-11-10,"LAX",2008,11,10,1,1003,945,1250,1235,"WN",107,110,89,15,18,"ELP",714,7,11,0,"Delayed",15,69,1016,"no specifiy Event"
2008-11-10,"LAX",2008,11,10,1,1650,1650,1753,1800,"WN",63,70,54,-7,0,"SJC",308,3,6,0,"in Time",15,69,1016,"no specifiy Event"
2008-11-11,"JFK",2008,11,11,2,1205,1210,1445,1525,"AA",340,375,325,-40,-5,"LAX",2475,4,11,0,"in Time",8,47,1025,"no specifiy Event"
2008-11-11,"JFK",2008,11,11,2,1743,1745,2104,2042,"US",381,357,295,22,-2,"LAS",2248,3,83,0,"Delayed",8,47,1025,"no specifiy Event"
2008-11-11,"JFK",2008,11,11,2,1744,1730,2141,2058,"B6",237,208,146,43,14,"FLL",1069,6,85,0,"Delayed",8,47,1025,"no specifiy Event"
2008-11-11,"JFK",2008,11,11,2,1454,1455,1748,1825,"AA",354,390,337,-37,-1,"SFO",2586,3,14,0,"in Time",8,47,1025,"no specifiy Event"
2008-11-11,"JFK",2008,11,11,2,840,840,1118,1102,"OH",158,142,101,16,0,"DTW",508,6,51,0,"Delayed",8,47,1025,"no specifiy Event"
2008-11-11,"JFK",2008,11,11,2,1315,1320,1537,1552,"B6",142,152,123,-15,-5,"JAX",829,3,16,0,"in Time",8,47,1025,"no specifiy Event"
2008-11-11,"JFK",2008,11,11,2,604,603,930,939,"UA",386,396,358,-9,1,"SFO",2586,3,25,0,"in Time",8,47,1025,"no specifiy Event"
2008-11-11,"LAX",2008,11,11,2,1720,1730,2330,2325,"AA",250,235,227,5,-10,"ORD",1745,9,14,0,"Delayed",15,68,1020,"no specifiy Event"
2008-11-11,"LAX",2008,11,11,2,1335,1340,1444,1504,"UA",69,84,56,-20,-5,"SFO",337,3,10,0,"in Time",15,68,1020,"no specifiy Event"
2008-11-11,"LAX",2008,11,11,2,1556,1600,1800,1815,"OO",64,75,50,-15,-4,"YUM",237,3,11,0,"in Time",15,68,1020,"no specifiy Event"
2008-11-11,"LAX",2008,11,11,2,1358,1405,1719,1730,"AA",141,145,118,-11,-7,"DEN",862,8,15,0,"in Time",15,68,1020,"no specifiy Event"
2008-11-11,"LAX",2008,11,11,2,1439,1440,1745,1822,"NW",306,342,286,-37,-1,"HNL",2556,3,17,0,"in Time",15,68,1020,"no specifiy Event"
2008-11-11,"LAX",2008,11,11,2,858,900,1100,1034,"UA",122,94,59,26,-2,"SFO",337,9,54,0,"Delayed",15,68,1020,"no specifiy Event"
2008-11-11,"LAX",2008,11,11,2,1755,1755,1859,1900,"WN",64,65,52,-1,0,"SJC",308,3,9,0,"in Time",15,68,1020,"no specifiy Event"
2008-11-11,"LAX",2008,11,11,2,2043,2050,2141,2151,"OO",58,61,41,-10,-7,"FAT",209,4,13,0,"in Time",15,68,1020,"no specifiy Event"
2008-11-11,"LAX",2008,11,11,2,1623,1625,1702,1720,"MQ",39,55,25,-18,-2,"SAN",109,4,10,0,"in Time",15,68,1020,"no specifiy Event"
2008-11-11,"LAX",2008,11,11,2,2104,2105,34,20,"WN",150,135,136,14,-1,"DEN",862,6,8,0,"Delayed",15,68,1020,"no specifiy Event"
2008-11-11,"LAX",2008,11,11,2,1152,1155,1641,1700,"AA",169,185,147,-19,-3,"DFW",1235,10,12,0,"in Time",15,68,1020,"no specifiy Event"
2008-11-11,"LAX",2008,11,11,2,1250,1253,1344,1354,"OO",54,61,37,-10,-3,"SBP",155,4,13,0,"in Time",15,68,1020,"no specifiy Event"
2008-11-11,"LAX",2008,11,11,2,1454,1344,2101,1950,"UA",247,246,219,71,70,"ORD",1745,16,12,0,"Delayed",15,68,1020,"no specifiy Event"
2008-11-11,"LAX",2008,11,11,2,1824,1831,17,8,"UA",233,217,212,9,-7,"MSY",1671,8,13,0,"Delayed",15,68,1020,"no specifiy Event"
2008-11-12,"JFK",2008,11,12,3,1104,1110,1209,1225,"B6",65,75,44,-16,-6,"SYR",209,3,18,0,"in Time",7,59,1029,"no specifiy Event"
2008-11-12,"JFK",2008,11,12,3,940,930,1138,1143,"B6",118,133,95,-5,10,"CLT",541,2,21,0,"in Time",7,59,1029,"no specifiy Event"
2008-11-12,"JFK",2008,11,12,3,2349,2350,431,439,"B6",222,229,194,-8,-1,"PSE",1617,3,25,0,"in Time",7,59,1029,"no specifiy Event"
2008-11-12,"JFK",2008,11,12,3,748,757,1036,1059,"B6",168,182,144,-23,-9,"PBI",1028,3,21,0,"in Time",7,59,1029,"no specifiy Event"
2008-11-12,"JFK",2008,11,12,3,924,930,1030,1059,"YV",66,89,45,-29,-6,"IAD",228,5,16,0,"in Time",7,59,1029,"no specifiy Event"
2008-11-12,"JFK",2008,11,12,3,1835,1840,1958,2029,"OH",83,109,56,-31,-5,"DCA",213,4,23,0,"in Time",7,59,1029,"no specifiy Event"
2008-11-12,"JFK",2008,11,12,3,902,900,1156,1230,"AA",354,390,330,-34,2,"LAX",2475,8,16,0,"in Time",7,59,1029,"no specifiy Event"
2008-11-12,"JFK",2008,11,12,3,2015,2010,2245,2238,"OH",210,208,157,7,5,"MSP",1028,10,43,0,"Delayed",7,59,1029,"no specifiy Event"
2008-11-12,"LAX",2008,11,12,3,2133,2135,2234,2250,"WN",61,75,51,-16,-2,"SJC",308,3,7,0,"in Time",17,69,1019,"no specifiy Event"
2008-11-12,"LAX",2008,11,12,3,1728,1730,1840,1850,"WN",72,80,58,-10,-2,"OAK",337,6,8,0,"in Time",17,69,1019,"no specifiy Event"
2008-11-12,"LAX",2008,11,12,3,2041,2045,2138,2145,"MQ",57,60,39,-7,-4,"FAT",209,4,14,0,"in Time",17,69,1019,"no specifiy Event"
2008-11-12,"LAX",2008,11,12,3,1444,1445,1546,1555,"WN",62,70,51,-9,-1,"SJC",308,3,8,0,"in Time",17,69,1019,"no specifiy Event"
2008-11-12,"LAX",2008,11,12,3,1725,1730,2300,2300,"AA",215,210,202,0,-5,"STL",1593,3,10,0,"in Time",17,69,1019,"no specifiy Event"
2008-11-12,"LAX",2008,11,12,3,1000,1005,1046,1056,"OO",46,51,33,-10,-5,"SAN",109,2,11,0,"in Time",17,69,1019,"no specifiy Event"
2008-11-12,"LAX",2008,11,12,3,1013,1010,1805,1732,"DL",292,262,248,33,3,"ATL",1946,30,14,0,"Delayed",17,69,1019,"no specifiy Event"
2008-11-12,"LAX",2008,11,12,3,1721,1720,1827,1825,"WN",66,65,45,2,1,"LAS",236,7,14,0,"Delayed",17,69,1019,"no specifiy Event"
2008-11-12,"LAX",2008,11,12,3,8,15,723,724,"DL",255,249,227,-1,-7,"ATL",1946,9,19,0,"in Time",17,69,1019,"no specifiy Event"
2008-11-12,"LAX",2008,11,12,3,1143,1130,1225,1214,"OO",42,44,20,11,13,"SBA",89,6,16,0,"Delayed",17,69,1019,"no specifiy Event"
2008-11-12,"LAX",2008,11,12,3,1054,1059,1146,1152,"OO",52,53,35,-6,-5,"PSP",110,5,12,0,"in Time",17,69,1019,"no specifiy Event"
2008-11-12,"LAX",2008,11,12,3,1449,1450,1552,1550,"MQ",63,60,41,2,-1,"FAT",209,5,17,0,"Delayed",17,69,1019,"no specifiy Event"
2008-11-12,"LAX",2008,11,12,3,1639,1647,1746,1805,"UA",67,78,42,-19,-8,"LAS",236,10,15,0,"in Time",17,69,1019,"no specifiy Event"
2008-11-12,"LAX",2008,11,12,3,906,825,1518,1415,"WN",252,230,239,63,41,"MDW",1750,3,10,0,"Delayed",17,69,1019,"no specifiy Event"
2008-11-12,"LAX",2008,11,12,3,609,605,820,820,"WN",71,75,56,0,4,"PHX",370,4,11,0,"in Time",17,69,1019,"no specifiy Event"
2008-11-12,"LAX",2008,11,12,3,1734,1735,1821,1832,"OO",47,57,31,-11,-1,"SMX",135,5,11,0,"in Time",17,69,1019,"no specifiy Event"
2008-11-12,"LAX",2008,11,12,3,2109,2110,2359,2355,"WN",110,105,96,4,-1,"ABQ",677,7,7,0,"Delayed",17,69,1019,"no specifiy Event"
2008-11-12,"LAX",2008,11,12,3,1020,1026,1606,1603,"UA",226,217,200,3,-6,"MSY",1671,3,23,0,"Delayed",17,69,1019,"no specifiy Event"
2008-11-12,"LAX",2008,11,12,3,1658,1700,1812,1820,"WN",74,80,58,-8,-2,"OAK",337,6,10,0,"in Time",17,69,1019,"no specifiy Event"
2008-11-12,"LAX",2008,11,12,3,1129,1130,1410,1417,"AS",161,167,144,-7,-1,"SEA",954,5,12,0,"in Time",17,69,1019,"no specifiy Event"
2008-11-12,"LAX",2008,11,12,3,1337,1335,1615,1617,"OO",98,102,87,-2,2,"SGU",348,1,10,0,"in Time",17,69,1019,"no specifiy Event"
2008-11-13,"JFK",2008,11,13,4,833,800,1201,1117,"B6",268,257,232,44,33,"HOU",1428,4,32,0,"Delayed",11,82,1020,"Rain"
2008-11-13,"JFK",2008,11,13,4,2200,2059,121,2350,"B6",201,171,119,91,61,"JAX",829,4,78,0,"Delayed",11,82,1020,"Rain"
2008-11-13,"JFK",2008,11,13,4,2150,2010,2347,2153,"B6",117,103,45,114,100,"PWM",274,3,69,0,"Delayed",11,82,1020,"Rain"
2008-11-13,"JFK",2008,11,13,4,754,755,1055,1053,"B6",361,358,320,2,-1,"LAS",2248,9,32,0,"Delayed",11,82,1020,"Rain"
2008-11-13,"JFK",2008,11,13,4,2221,2150,33,2328,"B6",132,98,56,65,31,"RIC",288,4,72,0,"Delayed",11,82,1020,"Rain"
2008-11-13,"JFK",2008,11,13,4,1447,1450,1755,1751,"B6",368,361,330,4,-3,"LAS",2248,9,29,0,"Delayed",11,82,1020,"Rain"
2008-11-13,"JFK",2008,11,13,4,1942,1940,2338,2259,"B6",236,199,147,39,2,"PBI",1028,4,85,0,"Delayed",11,82,1020,"Rain"
2008-11-13,"JFK",2008,11,13,4,1829,1830,2309,2232,"B6",460,422,373,37,-1,"SJC",2569,5,82,0,"Delayed",11,82,1020,"Rain"
2008-11-13,"JFK",2008,11,13,4,915,835,1106,1014,"OH",111,99,50,52,40,"DCA",213,7,54,0,"Delayed",11,82,1020,"Rain"
2008-11-13,"JFK",2008,11,13,4,1618,1545,1735,1713,"B6",77,88,42,22,33,"SYR",209,3,32,0,"Delayed",11,82,1020,"Rain"
2008-11-13,"JFK",2008,11,13,4,912,915,1032,1039,"B6",80,84,45,-7,-3,"BTV",267,2,33,0,"in Time",11,82,1020,"Rain"
2008-11-13,"JFK",2008,11,13,4,2134,2040,115,2358,"B6",221,198,148,77,54,"TPA",1005,3,70,0,"Delayed",11,82,1020,"Rain"
2008-11-13,"JFK",2008,11,13,4,1922,1755,2318,2128,"B6",236,213,162,110,87,"RSW",1074,5,69,0,"Delayed",11,82,1020,"Rain"
2008-11-13,"JFK",2008,11,13,4,1714,1659,1842,1848,"B6",88,109,49,-6,15,"ROC",264,7,32,0,"in Time",11,82,1020,"Rain"
2008-11-13,"LAX",2008,11,13,4,1342,1243,2100,2000,"FL",258,257,237,60,59,"ATL",1946,8,13,0,"Delayed",19,58,1014,"no specifiy Event"
2008-11-13,"LAX",2008,11,13,4,718,720,1521,1538,"CO",303,318,281,-17,-2,"EWR",2454,7,15,0,"in Time",19,58,1014,"no specifiy Event"
2008-11-13,"LAX",2008,11,13,4,1719,1715,2054,2055,"AA",335,340,318,-1,4,"KOA",2504,3,14,0,"in Time",19,58,1014,"no specifiy Event"
2008-11-13,"LAX",2008,11,13,4,732,736,957,1003,"OO",145,147,129,-6,-4,"PDX",834,3,13,0,"in Time",19,58,1014,"no specifiy Event"
2008-11-13,"LAX",2008,11,13,4,1208,1210,1740,1745,"NW",212,215,190,-5,-2,"MSP",1536,8,14,0,"in Time",19,58,1014,"no specifiy Event"
2008-11-13,"LAX",2008,11,13,4,2220,2220,616,612,"US",296,292,266,4,0,"PHL",2401,6,24,0,"Delayed",19,58,1014,"no specifiy Event"
2008-11-13,"LAX",2008,11,13,4,908,905,1230,1250,"UA",322,345,305,-20,3,"KOA",2504,5,12,0,"in Time",19,58,1014,"no specifiy Event"
2008-11-13,"LAX",2008,11,13,4,906,900,1027,1034,"UA",81,94,53,-7,6,"SFO",337,5,23,0,"in Time",19,58,1014,"no specifiy Event"
2008-11-13,"LAX",2008,11,13,4,1600,1606,1640,1651,"OO",40,45,24,-11,-6,"CLD",86,4,12,0,"in Time",19,58,1014,"no specifiy Event"
2008-11-13,"LAX",2008,11,13,4,46,50,555,555,"CO",189,185,170,0,-4,"IAH",1379,9,10,0,"in Time",19,58,1014,"no specifiy Event"
2008-11-13,"LAX",2008,11,13,4,1919,1925,2022,2033,"US",63,68,44,-11,-6,"LAS",236,8,11,0,"in Time",19,58,1014,"no specifiy Event"
2008-11-13,"LAX",2008,11,13,4,753,755,1013,1015,"WN",80,80,58,-2,-2,"PHX",370,7,15,0,"in Time",19,58,1014,"no specifiy Event"
2008-11-13,"LAX",2008,11,13,4,1610,1614,4,29,"UA",294,315,273,-25,-4,"JFK",2475,9,12,0,"in Time",19,58,1014,"no specifiy Event"
2008-11-13,"LAX",2008,11,13,4,1539,1540,1641,1645,"WN",62,65,51,-4,-1,"SJC",308,3,8,0,"in Time",19,58,1014,"no specifiy Event"
2008-11-14,"JFK",2008,11,14,5,952,955,1114,1116,"B6",82,81,44,-2,-3,"SYR",209,3,35,0,"in Time",15,89,1013,"Fog-Rain"
2008-11-14,"JFK",2008,11,14,5,924,900,1244,1228,"B6",380,388,333,16,24,"LGB",2465,5,42,0,"Delayed",15,89,1013,"Fog-Rain"
2008-11-14,"JFK",2008,11,14,5,101,2215,201,2338,"B6",60,83,41,143,166,"PWM",274,7,12,0,"Delayed",15,89,1013,"Fog-Rain"
2008-11-14,"JFK",2008,11,14,5,2122,1900,2327,2100,"MQ",125,120,80,147,142,"RDU",426,3,42,0,"Delayed",15,89,1013,"Fog-Rain"
2008-11-14,"JFK",2008,11,14,5,1001,955,1311,1252,"B6",190,177,144,19,6,"MCO",944,7,39,0,"Delayed",15,89,1013,"Fog-Rain"
2008-11-14,"JFK",2008,11,14,5,1130,1130,1431,1457,"UA",361,387,340,-26,0,"LAX",2475,8,13,0,"in Time",15,89,1013,"Fog-Rain"
2008-11-14,"JFK",2008,11,14,5,813,805,1115,1111,"B6",182,186,148,4,8,"TPA",1005,2,32,0,"Delayed",15,89,1013,"Fog-Rain"
2008-11-14,"JFK",2008,11,14,5,2058,2020,40,2358,"B6",342,338,271,42,38,"SLC",1989,2,69,0,"Delayed",15,89,1013,"Fog-Rain"
2008-11-14,"JFK",2008,11,14,5,1600,1600,1800,1747,"OH",120,107,55,13,0,"DCA",213,5,60,0,"Delayed",15,89,1013,"Fog-Rain"
2008-11-14,"JFK",2008,11,14,5,1546,1520,1651,1630,"MQ",65,70,35,21,26,"BOS",187,5,25,0,"Delayed",15,89,1013,"Fog-Rain"
2008-11-14,"JFK",2008,11,14,5,1317,1320,1608,1610,"B6",171,170,141,-2,-3,"MCO",944,7,23,0,"in Time",15,89,1013,"Fog-Rain"
2008-11-14,"JFK",2008,11,14,5,703,705,1015,1045,"AA",372,400,353,-30,-2,"SFO",2586,5,14,0,"in Time",15,89,1013,"Fog-Rain"
2008-11-14,"JFK",2008,11,14,5,1007,1011,1338,1328,"B6",211,197,165,10,-4,"RSW",1074,5,41,0,"Delayed",15,89,1013,"Fog-Rain"
2008-11-14,"LAX",2008,11,14,5,1425,1430,1547,1554,"UA",82,84,62,-7,-5,"SFO",337,3,17,0,"in Time",21,55,1014,"no specifiy Event"
2008-11-14,"LAX",2008,11,14,5,1552,1556,1843,1852,"OO",111,116,96,-9,-4,"ABQ",677,4,11,0,"in Time",21,55,1014,"no specifiy Event"
2008-11-14,"LAX",2008,11,14,5,816,800,1332,1318,"CO",196,198,177,14,16,"IAH",1379,6,13,0,"Delayed",21,55,1014,"no specifiy Event"
2008-11-14,"LAX",2008,11,14,5,1022,1025,1610,1635,"AA",228,250,211,-25,-3,"ORD",1745,5,12,0,"in Time",21,55,1014,"no specifiy Event"
2008-11-14,"LAX",2008,11,14,5,1221,1225,1540,1540,"F9",139,135,120,0,-4,"DEN",862,7,12,0,"in Time",21,55,1014,"no specifiy Event"
2008-11-14,"LAX",2008,11,14,5,1405,1411,1730,1802,"UA",325,351,309,-32,-6,"HNL",2556,4,12,0,"in Time",21,55,1014,"no specifiy Event"
2008-11-14,"LAX",2008,11,14,5,623,630,1440,1504,"DL",317,334,293,-24,-7,"JFK",2475,8,16,0,"in Time",21,55,1014,"no specifiy Event"
2008-11-14,"LAX",2008,11,14,5,1622,1630,1853,1856,"US",91,86,62,-3,-8,"PHX",370,10,19,0,"in Time",21,55,1014,"no specifiy Event"
2008-11-14,"LAX",2008,11,14,5,1005,1010,1055,1100,"MQ",50,50,26,-5,-5,"SAN",109,9,15,0,"in Time",21,55,1014,"no specifiy Event"
2008-11-14,"LAX",2008,11,14,5,1300,1303,1624,1645,"UA",324,342,308,-21,-3,"OGG",2486,3,13,0,"in Time",21,55,1014,"no specifiy Event"
2008-11-14,"LAX",2008,11,14,5,10,15,452,505,"AA",162,170,146,-13,-5,"DFW",1235,3,13,0,"in Time",21,55,1014,"no specifiy Event"
2008-11-14,"LAX",2008,11,14,5,1234,1240,1824,1821,"NW",230,221,211,3,-6,"MEM",1619,10,9,0,"Delayed",21,55,1014,"no specifiy Event"
2008-11-14,"LAX",2008,11,14,5,806,805,1314,1315,"AA",188,190,161,-1,1,"DFW",1235,10,17,0,"in Time",21,55,1014,"no specifiy Event"
2008-11-14,"LAX",2008,11,14,5,619,620,731,740,"WN",72,80,55,-9,-1,"SFO",337,9,8,0,"in Time",21,55,1014,"no specifiy Event"
2008-11-14,"LAX",2008,11,14,5,2035,2040,2315,2309,"AS",160,149,118,6,-5,"PDX",834,2,40,0,"Delayed",21,55,1014,"no specifiy Event"
2008-11-14,"LAX",2008,11,14,5,2024,2015,2131,2135,"WN",67,80,58,-4,9,"SMF",373,4,5,0,"in Time",21,55,1014,"no specifiy Event"
2008-11-14,"LAX",2008,11,14,5,2235,2240,2329,2331,"OO",54,51,29,-2,-5,"BFL",109,4,21,0,"in Time",21,55,1014,"no specifiy Event"
2008-11-14,"LAX",2008,11,14,5,616,615,1211,1215,"UA",235,240,216,-4,1,"ORD",1745,7,12,0,"in Time",21,55,1014,"no specifiy Event"
2008-11-14,"LAX",2008,11,14,5,825,830,937,942,"OO",72,72,52,-5,-5,"FAT",209,4,16,0,"in Time",21,55,1014,"no specifiy Event"
2008-11-14,"LAX",2008,11,14,5,2107,2115,2343,2356,"OO",96,101,79,-13,-8,"SGU",348,2,15,0,"in Time",21,55,1014,"no specifiy Event"
2008-11-14,"LAX",2008,11,14,5,928,930,1209,1220,"AS",161,170,137,-11,-2,"SEA",954,8,16,0,"in Time",21,55,1014,"no specifiy Event"
2008-11-14,"LAX",2008,11,14,5,1136,1135,1249,1255,"WN",73,80,60,-6,1,"SMF",373,4,9,0,"in Time",21,55,1014,"no specifiy Event"
2008-11-14,"LAX",2008,11,14,5,714,715,1426,1433,"DL",252,258,223,-7,-1,"ATL",1946,9,20,0,"in Time",21,55,1014,"no specifiy Event"
2008-11-14,"LAX",2008,11,14,5,1251,1230,1542,1515,"AS",171,165,138,27,21,"SEA",954,12,21,0,"Delayed",21,55,1014,"no specifiy Event"
2008-11-15,"JFK",2008,11,15,6,1334,1325,1803,1637,"B6",269,192,177,86,9,"RSW",1074,3,89,0,"Delayed",16,89,1002,"Fog-Rain"
2008-11-15,"JFK",2008,11,15,6,943,940,1133,1055,"B6",110,75,44,38,3,"BOS",187,5,61,0,"Delayed",16,89,1002,"Fog-Rain"
2008-11-15,"JFK",2008,11,15,6,1943,1705,12,2014,"B6",269,189,164,238,158,"MCO",944,5,100,0,"Delayed",16,89,1002,"Fog-Rain"
2008-11-15,"JFK",2008,11,15,6,1406,1410,1756,1730,"AA",410,380,319,26,-4,"LAX",2475,9,82,0,"Delayed",16,89,1002,"Fog-Rain"
2008-11-15,"JFK",2008,11,15,6,1940,1610,2217,1759,"B6",157,109,62,258,210,"RIC",288,2,93,0,"Delayed",16,89,1002,"Fog-Rain"
2008-11-15,"JFK",2008,11,15,6,814,800,1001,950,"B6",107,110,72,11,14,"PIT",340,4,31,0,"Delayed",16,89,1002,"Fog-Rain"
2008-11-15,"JFK",2008,11,15,6,1732,1730,2148,2058,"B6",256,208,167,50,2,"FLL",1069,5,84,0,"Delayed",16,89,1002,"Fog-Rain"
2008-11-15,"JFK",2008,11,15,6,830,830,1204,1151,"B6",394,381,319,13,0,"SAN",2446,33,42,0,"Delayed",16,89,1002,"Fog-Rain"
2008-11-15,"LAX",2008,11,15,6,752,800,1030,1017,"US",98,77,56,13,-8,"PHX",370,27,15,0,"Delayed",23,38,1016,"no specifiy Event"
2008-11-15,"LAX",2008,11,15,6,625,630,1523,1504,"DL",358,334,327,19,-5,"JFK",2475,14,17,0,"Delayed",23,38,1016,"no specifiy Event"
2008-11-15,"LAX",2008,11,15,6,1625,1635,1845,1900,"AS",140,145,119,-15,-10,"PDX",834,4,17,0,"in Time",23,38,1016,"no specifiy Event"
2008-11-15,"LAX",2008,11,15,6,757,800,833,840,"MQ",36,40,18,-7,-3,"SBA",89,4,14,0,"in Time",23,38,1016,"no specifiy Event"
2008-11-15,"LAX",2008,11,15,6,1608,1606,1657,1651,"OO",49,45,28,6,2,"CLD",86,4,17,0,"Delayed",23,38,1016,"no specifiy Event"
2008-11-15,"LAX",2008,11,15,6,1109,1025,1937,1841,"CO",328,316,301,56,44,"EWR",2454,11,16,0,"Delayed",23,38,1016,"no specifiy Event"
2008-11-15,"LAX",2008,11,15,6,904,905,1350,1400,"WN",166,175,153,-10,-1,"AUS",1242,5,8,0,"in Time",23,38,1016,"no specifiy Event"
2008-11-15,"LAX",2008,11,15,6,1435,1440,1931,1950,"AA",176,190,154,-19,-5,"DFW",1235,9,13,0,"in Time",23,38,1016,"no specifiy Event"
2008-11-15,"LAX",2008,11,15,6,819,830,1159,1205,"HA",340,335,328,-6,-11,"HNL",2556,5,7,0,"in Time",23,38,1016,"no specifiy Event"
2008-11-15,"LAX",2008,11,15,6,740,745,839,845,"MQ",59,60,36,-6,-5,"FAT",209,6,17,0,"in Time",23,38,1016,"no specifiy Event"
2008-11-15,"LAX",2008,11,15,6,1838,1840,29,38,"UA",231,238,213,-9,-2,"ORD",1745,4,14,0,"in Time",23,38,1016,"no specifiy Event"
2008-11-15,"LAX",2008,11,15,6,2343,2345,533,540,"AA",230,235,208,-7,-2,"ORD",1745,9,13,0,"in Time",23,38,1016,"no specifiy Event"
2008-11-15,"LAX",2008,11,15,6,711,700,1301,1238,"NW",230,218,209,23,11,"MEM",1619,6,15,0,"Delayed",23,38,1016,"no specifiy Event"
2008-11-15,"LAX",2008,11,15,6,915,830,1746,1648,"CO",331,318,306,58,45,"EWR",2454,13,12,0,"Delayed",23,38,1016,"no specifiy Event"
2008-11-15,"LAX",2008,11,15,6,1245,1248,2034,2040,"UA",289,292,266,-6,-3,"IAD",2288,6,17,0,"in Time",23,38,1016,"no specifiy Event"
2008-11-16,"JFK",2008,11,16,7,1006,1015,1131,1145,"MQ",85,90,54,-14,-9,"DCA",213,4,27,0,"in Time",10,61,1004,"Rain"
2008-11-16,"JFK",2008,11,16,7,656,700,1003,1052,"UA",367,412,345,-49,-4,"SFO",2586,6,16,0,"in Time",10,61,1004,"Rain"
2008-11-16,"JFK",2008,11,16,7,600,605,912,941,"UA",372,396,342,-29,-5,"SFO",2586,8,22,0,"in Time",10,61,1004,"Rain"
2008-11-16,"JFK",2008,11,16,7,933,929,1247,1320,"US",314,351,278,-33,4,"PHX",2153,7,29,0,"in Time",10,61,1004,"Rain"
2008-11-16,"JFK",2008,11,16,7,1630,1640,1910,1900,"OH",160,140,85,10,-10,"CMH",483,11,64,0,"Delayed",10,61,1004,"Rain"
2008-11-16,"JFK",2008,11,16,7,1326,1330,1630,1630,"B6",184,180,161,0,-4,"TPA",1005,5,18,0,"in Time",10,61,1004,"Rain"
2008-11-16,"JFK",2008,11,16,7,1659,1659,1855,1848,"B6",116,109,55,7,0,"ROC",264,5,56,0,"Delayed",10,61,1004,"Rain"
2008-11-16,"JFK",2008,11,16,7,1405,1405,1610,1526,"OH",125,81,42,44,0,"BOS",187,10,73,0,"Delayed",10,61,1004,"Rain"
2008-11-16,"JFK",2008,11,16,7,816,820,1113,1132,"B6",177,192,155,-19,-4,"SRQ",1041,3,19,0,"in Time",10,61,1004,"Rain"
2008-11-16,"LAX",2008,11,16,7,2146,2150,5,10,"WN",79,80,65,-5,-4,"TUS",451,4,10,0,"in Time",23,26,1017,"no specifiy Event"
2008-11-16,"LAX",2008,11,16,7,2228,2230,636,614,"UA",308,284,264,22,-2,"IAD",2288,5,39,0,"Delayed",23,26,1017,"no specifiy Event"
2008-11-16,"LAX",2008,11,16,7,1230,1230,1438,1445,"WN",68,75,57,-7,0,"PHX",370,5,6,0,"in Time",23,26,1017,"no specifiy Event"
2008-11-16,"LAX",2008,11,16,7,658,700,1457,1455,"US",299,295,282,2,-2,"PHL",2401,5,12,0,"Delayed",23,26,1017,"no specifiy Event"
2008-11-16,"LAX",2008,11,16,7,1306,1310,1710,1702,"DL",364,352,340,8,-4,"LIH",2615,5,19,0,"Delayed",23,26,1017,"no specifiy Event"
2008-11-16,"LAX",2008,11,16,7,1005,1010,1050,1100,"MQ",45,50,26,-10,-5,"SAN",109,6,13,0,"in Time",23,26,1017,"no specifiy Event"
2008-11-16,"LAX",2008,11,16,7,1107,1110,1148,1150,"MQ",41,40,19,-2,-3,"SBA",89,7,15,0,"in Time",23,26,1017,"no specifiy Event"
2008-11-16,"LAX",2008,11,16,7,1632,1640,1743,1755,"AA",71,75,44,-12,-8,"LAS",236,12,15,0,"in Time",23,26,1017,"no specifiy Event"
2008-11-16,"LAX",2008,11,16,7,1924,1930,17,20,"AA",173,170,155,-3,-6,"DFW",1235,7,11,0,"in Time",23,26,1017,"no specifiy Event"
2008-11-16,"LAX",2008,11,16,7,719,720,1550,1530,"AA",331,310,303,20,-1,"BOS",2611,14,14,0,"Delayed",23,26,1017,"no specifiy Event"
2008-11-16,"LAX",2008,11,16,7,1129,1130,1903,1854,"US",274,264,255,9,-1,"PIT",2136,8,11,0,"Delayed",23,26,1017,"no specifiy Event"
2008-11-16,"LAX",2008,11,16,7,2123,2130,555,537,"AA",332,307,290,18,-7,"JFK",2475,14,28,0,"Delayed",23,26,1017,"no specifiy Event"
2008-11-17,"JFK",2008,11,17,1,1358,1400,1701,1707,"DL",183,187,155,-6,-2,"FLL",1069,4,24,0,"in Time",6,48,1016,"no specifiy Event"
2008-11-17,"JFK",2008,11,17,1,859,859,1350,1359,"B6",231,240,206,-9,0,"SJU",1597,4,21,0,"in Time",6,48,1016,"no specifiy Event"
2008-11-17,"JFK",2008,11,17,1,756,805,930,944,"B6",94,99,66,-14,-9,"RIC",288,2,26,0,"in Time",6,48,1016,"no specifiy Event"
